min_child_weight,nthread,n_estimators,max_depth,learning_rate,max_delta_step,subsample,colsample_bytree,lambda,alpha,scale_pos_weight,train_time,test_time,accuracy
0,0,0,1,1,0,1,0,0,0,0,66.80716109,2.285025358,72.69740273
0,0,0,1,1,0,1,0,0,0,1,66.92105508,2.280937433,72.69740273
0,0,0,1,1,0,1,0,0,1,0,66.01074314,2.029330969,72.50443309
0,0,0,1,1,0,1,0,0,1,1,66.02415252,2.023543596,72.50443309
0,0,0,1,1,0,1,0,1,0,0,66.48739505,2.119601727,72.4835715
0,0,0,1,1,0,1,0,1,0,1,66.22706866,2.129648447,72.4835715
0,0,0,1,1,0,1,0,1,1,0,66.45395327,1.998028278,72.34797121
0,0,0,1,1,0,1,0,1,1,1,66.23409176,2.006794691,72.34797121
0,0,0,1,1,0,1,1,0,0,0,119.6769538,1.76890254,72.59831021
0,0,0,1,1,0,1,1,0,0,1,119.5676377,1.764553785,72.59831021
0,0,0,1,1,0,1,1,0,1,0,116.6691155,1.401259899,72.72347971
0,0,0,1,1,0,1,1,0,1,1,116.5465477,1.405008316,72.72347971
0,0,0,1,1,0,1,1,1,0,0,117.3127992,1.563408375,72.6139564
0,0,0,1,1,0,1,1,1,0,1,117.2501585,1.571113348,72.6139564
0,0,0,1,1,0,1,1,1,1,0,116.619709,1.408430338,72.59309482
0,0,0,1,1,0,1,1,1,1,1,116.8012996,1.415969372,72.59309482
0,0,0,1,1,1,0,0,0,0,0,89.2702105,2.321246386,72.56180244
0,0,0,1,1,1,0,0,0,0,1,89.64335918,2.321129084,72.56180244
0,0,0,1,1,1,0,0,0,1,0,84.89145207,2.069631815,72.38447898
0,0,0,1,1,1,0,0,0,1,1,84.88880157,2.069291115,72.38447898
0,0,0,1,1,1,0,0,1,0,0,86.25727558,2.179229736,72.25930948
0,0,0,1,1,1,0,0,1,0,1,86.21986628,2.178690195,72.25930948
0,0,0,1,1,1,0,0,1,1,0,84.64306378,2.059984684,72.02983206
0,0,0,1,1,1,0,0,1,1,1,84.99227571,2.058641195,72.02983206
0,0,0,1,1,1,0,1,0,0,0,161.3398342,1.989666462,73.12506519
0,0,0,1,1,1,0,1,0,0,1,161.5215917,2.000562906,73.12506519
0,0,0,1,1,1,0,1,0,1,0,151.358202,1.637588263,72.95817253
0,0,0,1,1,1,0,1,0,1,1,151.3682377,1.644664526,72.95817253
0,0,0,1,1,1,0,1,1,0,0,156.2724822,1.78552556,72.85908
0,0,0,1,1,1,0,1,1,0,1,155.3859375,1.78576684,72.85908
0,0,0,1,1,1,0,1,1,1,0,151.3090906,1.648377419,72.77563367
0,0,0,1,1,1,0,1,1,1,1,152.2391601,1.644671917,72.77563367
0,0,0,1,1,1,1,0,0,0,0,67.93769932,2.27739954,72.69740273
0,0,0,1,1,1,1,0,0,0,1,67.92133117,2.276691198,72.69740273
0,0,0,1,1,1,1,0,0,1,0,66.86589336,2.029470682,72.50443309
0,0,0,1,1,1,1,0,0,1,1,66.94928026,2.03123641,72.50443309
0,0,0,1,1,1,1,0,1,0,0,67.15763712,2.113996983,72.4835715
0,0,0,1,1,1,1,0,1,0,1,66.7540288,2.108267546,72.4835715
0,0,0,1,1,1,1,0,1,1,0,66.69464779,2.002328634,72.34797121
0,0,0,1,1,1,1,0,1,1,1,66.7942512,1.999301195,72.34797121
0,0,0,1,1,1,1,1,0,0,0,121.2098157,1.757943392,72.59831021
0,0,0,1,1,1,1,1,0,0,1,120.9972456,1.763747454,72.59831021
0,0,0,1,1,1,1,1,0,1,0,118.8638616,1.403074503,72.72347971
0,0,0,1,1,1,1,1,0,1,1,118.1711161,1.399365187,72.72347971
0,0,0,1,1,1,1,1,1,0,0,118.1733992,1.573431015,72.6139564
0,0,0,1,1,1,1,1,1,0,1,119.5472395,1.567646027,72.6139564
0,0,0,1,1,1,1,1,1,1,0,118.5742228,1.412386894,72.59309482
0,0,0,1,1,1,1,1,1,1,1,118.0400429,1.405863285,72.59309482
