train_time,test_time,accuracy
0.009091854,0.000274658,73.07692308
0.012697458,0.000417948,76.92307692
0.009159803,0.000298977,73.07692308
0.011456251,0.000307083,80.76923077
0.00894618,0.000308275,73.07692308
0.014154196,0.000386477,80.76923077
0.009526968,0.000309467,73.07692308
0.012614727,0.000350714,80.76923077
0.011432886,0.000359058,73.07692308
0.012503862,0.000404119,73.07692308
0.008594751,0.000219345,73.07692308
0.011797428,0.000347137,73.07692308
0.008517504,0.00021553,73.07692308
0.011882782,0.000351667,73.07692308
0.008460045,0.000229597,73.07692308
0.011608839,0.000350237,76.92307692
0.012485027,0.00034976,73.07692308
0.014515638,0.000366926,80.76923077
0.008912563,0.00022006,73.07692308
0.013721704,0.000349522,80.76923077
0.008899927,0.00023818,73.07692308
0.013283253,0.000397921,80.76923077
0.009206533,0.000285149,73.07692308
0.013433218,0.000362873,80.76923077
0.013731003,0.000423193,73.07692308
0.015116692,0.000447989,80.76923077
0.00807333,0.000245094,73.07692308
0.014469862,0.000393867,80.76923077
0.008034468,0.000226259,73.07692308
0.014065266,0.000447989,80.76923077
0.008097172,0.000252962,73.07692308
0.014020681,0.000468016,76.92307692
0.014563084,0.000359774,73.07692308
0.015893936,0.000330687,76.92307692
0.008572817,0.000271797,73.07692308
0.016170502,0.000389099,76.92307692
0.008522511,0.000251293,73.07692308
0.015815735,0.00040102,73.07692308
0.008612871,0.000277519,73.07692308
0.015606642,0.000375032,76.92307692
0.011269569,0.0004282,73.07692308
0.01260376,0.000434637,73.07692308
0.008457661,0.00023365,73.07692308
0.011932135,0.000374794,73.07692308
0.008387089,0.000221968,73.07692308
0.011802912,0.000361204,73.07692308
0.008470058,0.000219822,73.07692308
0.011754036,0.000342369,76.92307692
0.012542248,0.000354767,73.07692308
0.014625549,0.000422239,80.76923077
0.00935936,0.000240088,73.07692308
0.013972759,0.000380039,80.76923077
0.009111643,0.000265837,73.07692308
0.013624191,0.000344992,80.76923077
0.009083748,0.000225306,73.07692308
0.013783932,0.000397921,80.76923077
0.013897896,0.000401974,73.07692308
0.015440702,0.000509501,80.76923077
0.008249521,0.000253916,73.07692308
0.015055656,0.000393867,80.76923077
0.00820303,0.000231981,73.07692308
0.014504194,0.000476122,80.76923077
0.008265257,0.00023222,73.07692308
0.017737865,0.000409126,76.92307692
0.015272141,0.000333786,73.07692308
0.017001629,0.000360966,76.92307692
0.009120941,0.000248194,73.07692308
0.017287016,0.000380993,76.92307692
0.00901413,0.000258923,73.07692308
0.016961813,0.000377893,73.07692308
0.009042978,0.000263929,73.07692308
0.017023325,0.000318527,76.92307692
0.004626751,0.000219822,73.07692308
0.004927635,0.000251293,73.07692308
0.004495859,0.000204325,73.07692308
0.004869461,0.000222206,76.92307692
0.004502535,0.000201941,73.07692308
0.004922628,0.000220299,76.92307692
0.004524469,0.000211239,73.07692308
0.004957676,0.00023365,80.76923077
0.004803419,0.000206947,73.07692308
0.005166292,0.000237226,76.92307692
0.004756451,0.000210762,73.07692308
0.005301476,0.000222445,84.61538462
0.004751444,0.000216007,73.07692308
0.005187511,0.000219584,80.76923077
0.004745245,0.000212431,73.07692308
0.00529623,0.000223637,84.61538462
0.004397631,0.000210762,73.07692308
0.004626274,0.000224113,80.76923077
0.0045228,0.000216484,73.07692308
0.004681826,0.000241756,80.76923077
0.004463434,0.000212193,73.07692308
0.004696846,0.000227213,84.61538462
0.004568338,0.000216246,73.07692308
0.004704714,0.000225782,80.76923077
0.00460887,0.000262737,73.07692308
0.004944801,0.000257015,80.76923077
0.004786491,0.000231981,73.07692308
0.005144119,0.000267029,84.61538462
0.004702806,0.00024128,73.07692308
0.004992247,0.000320911,84.61538462
0.004793644,0.000250578,73.07692308
0.005049706,0.000257492,84.61538462
0.004594564,0.000223398,73.07692308
0.005627632,0.000265837,73.07692308
0.004583836,0.000256777,73.07692308
0.004993677,0.000236988,76.92307692
0.004478931,0.000218153,73.07692308
0.004953384,0.00024581,76.92307692
0.004551649,0.000204563,73.07692308
0.005042553,0.000226021,80.76923077
0.004868031,0.000210285,73.07692308
0.005189657,0.000225067,76.92307692
0.004747629,0.000205755,73.07692308
0.00525713,0.000241995,84.61538462
0.004942894,0.000221252,73.07692308
0.005421162,0.000249624,80.76923077
0.004914045,0.000228643,73.07692308
0.005541801,0.000252008,84.61538462
0.004573345,0.000233412,73.07692308
0.004882097,0.000246048,80.76923077
0.004740477,0.00026989,73.07692308
0.004993439,0.00026989,80.76923077
0.004653931,0.000244379,73.07692308
0.005023003,0.000289917,84.61538462
0.004789352,0.000253916,73.07692308
0.00501132,0.000274658,80.76923077
0.004800558,0.000241756,73.07692308
0.005279541,0.000264168,80.76923077
0.005016327,0.00025773,73.07692308
0.005427122,0.000268698,84.61538462
0.004880905,0.000236273,73.07692308
0.005308628,0.000244856,84.61538462
0.006087303,0.00034523,73.07692308
0.008988142,0.000352383,84.61538462
0.005149841,0.000335455,73.07692308
0.005103827,0.000299454,76.92307692
0.00470686,0.000261545,73.07692308
0.005153418,0.000297785,73.07692308
0.004747868,0.000252962,73.07692308
0.005036354,0.000292778,73.07692308
0.004648685,0.000221252,73.07692308
0.005059481,0.000246525,76.92307692
0.005316019,0.000249147,73.07692308
0.005331755,0.00022459,76.92307692
0.004925966,0.000216246,73.07692308
0.005364895,0.000229359,76.92307692
0.004832268,0.000246048,73.07692308
0.005207539,0.000246286,76.92307692
0.004891872,0.000225306,73.07692308
0.005383015,0.000225544,76.92307692
0.004922867,0.000238895,73.07692308
0.004888773,0.000222683,84.61538462
0.004570723,0.000211477,73.07692308
0.004737616,0.000241995,84.61538462
0.004452229,0.000266552,73.07692308
0.004734278,0.000253916,84.61538462
0.004580021,0.000245094,73.07692308
0.004855156,0.000253439,84.61538462
0.005051136,0.000261068,73.07692308
0.005029202,0.000463963,84.61538462
0.004758835,0.00021863,73.07692308
0.005035639,0.00022769,84.61538462
0.004740715,0.000224829,73.07692308
0.004964113,0.000216484,84.61538462
0.004707575,0.000217676,73.07692308
0.005180836,0.000236511,84.61538462
0.004973173,0.000263214,73.07692308
0.00515008,0.000242233,76.92307692
0.004659891,0.000225782,73.07692308
0.005067825,0.00025034,73.07692308
0.004688263,0.000224352,73.07692308
0.00496769,0.000244856,73.07692308
0.004648685,0.000245094,73.07692308
0.005077362,0.000227213,76.92307692
0.005363703,0.00022459,73.07692308
0.005293369,0.000224829,76.92307692
0.004963875,0.000207186,73.07692308
0.005551815,0.000281096,76.92307692
0.005007505,0.000230551,73.07692308
0.005392075,0.000224829,76.92307692
0.004990578,0.000214577,73.07692308
0.005544424,0.00024271,76.92307692
0.004841566,0.000222206,73.07692308
0.004787683,0.00022316,84.61538462
0.004590273,0.000216961,73.07692308
0.004899979,0.00022006,84.61538462
0.004522085,0.000204563,73.07692308
0.004840136,0.000235319,84.61538462
0.004576445,0.000216007,73.07692308
0.004898071,0.000219345,84.61538462
0.00535655,0.000226974,73.07692308
0.005293369,0.000214815,84.61538462
0.005253315,0.000207186,73.07692308
0.005316496,0.000217199,84.61538462
0.005008459,0.000206232,73.07692308
0.005228519,0.000222206,84.61538462
0.005078316,0.00026989,73.07692308
0.005326509,0.000235081,84.61538462
0.004807949,0.000231266,73.07692308
0.005982637,0.00026679,73.07692308
0.004583597,0.000204802,73.07692308
0.006012917,0.000262022,76.92307692
0.004595757,0.000223875,73.07692308
0.006023169,0.000277042,80.76923077
0.004645586,0.000226974,73.07692308
0.006123304,0.000279903,73.07692308
0.005203009,0.000228643,73.07692308
0.006688595,0.000274181,69.23076923
0.004901648,0.000231028,73.07692308
0.007002592,0.000269413,73.07692308
0.004863501,0.000216007,73.07692308
0.006910086,0.00031209,80.76923077
0.004859447,0.000205278,73.07692308
0.006903648,0.0002563,84.61538462
0.004948378,0.000260353,73.07692308
0.00658536,0.000343561,76.92307692
0.004797697,0.000216722,73.07692308
0.00656867,0.000267982,80.76923077
0.004698753,0.000216961,73.07692308
0.006816626,0.000305653,73.07692308
0.004752636,0.00022769,73.07692308
0.007125378,0.000279427,80.76923077
0.005753279,0.000223398,73.07692308
0.008810282,0.00031805,76.92307692
0.005106926,0.000219107,73.07692308
0.006843328,0.000241041,80.76923077
0.00515461,0.000216484,73.07692308
0.007816315,0.000285149,80.76923077
0.005172968,0.000315189,73.07692308
0.008043051,0.000336885,80.76923077
0.005081654,0.00023818,73.07692308
0.006117105,0.000285387,73.07692308
0.004614115,0.000205517,73.07692308
0.006067753,0.000264645,76.92307692
0.004549265,0.000203371,73.07692308
0.006161928,0.000253201,80.76923077
0.004571676,0.000200748,73.07692308
0.006182194,0.000258684,73.07692308
0.005103111,0.00021553,73.07692308
0.006718159,0.000260353,69.23076923
0.004819632,0.0002141,73.07692308
0.006945848,0.000253201,73.07692308
0.00488019,0.000202656,73.07692308
0.006855726,0.000260592,80.76923077
0.004859209,0.000204086,73.07692308
0.006954432,0.000264168,84.61538462
0.004891872,0.000250101,73.07692308
0.00665307,0.00027132,76.92307692
0.004806042,0.000212669,73.07692308
0.006596565,0.000261307,80.76923077
0.004737616,0.0002141,73.07692308
0.006886482,0.000272751,73.07692308
0.004832029,0.000214338,73.07692308
0.007402897,0.000277519,80.76923077
0.005305529,0.000217199,73.07692308
0.007538319,0.000263453,76.92307692
0.005182266,0.000214338,73.07692308
0.00728488,0.000243187,80.76923077
0.005065918,0.000219584,73.07692308
0.008053064,0.000270605,80.76923077
0.005303144,0.000231743,73.07692308
0.00843215,0.000326157,80.76923077
0.006044626,0.000270844,73.07692308
0.006654739,0.000281572,73.07692308
0.004792452,0.000252247,73.07692308
0.006411552,0.000302076,76.92307692
0.004641771,0.00021863,73.07692308
0.006415844,0.000298738,73.07692308
0.004613638,0.000208378,73.07692308
0.006234169,0.000262737,76.92307692
0.006630182,0.000280857,73.07692308
0.007599831,0.000305176,80.76923077
0.004833698,0.000217199,73.07692308
0.007320166,0.000259399,80.76923077
0.004870415,0.000240088,73.07692308
0.007043362,0.000255346,80.76923077
0.004849672,0.000200748,73.07692308
0.007082462,0.000248432,80.76923077
0.007100582,0.000274181,73.07692308
0.007815599,0.000304699,80.76923077
0.004397869,0.000212431,73.07692308
0.007656574,0.000290155,80.76923077
0.004415989,0.000200748,73.07692308
0.00745821,0.000276327,80.76923077
0.004412651,0.000210285,73.07692308
0.007302046,0.000267029,76.92307692
0.007686377,0.000235081,73.07692308
0.008327246,0.000228405,76.92307692
0.004648447,0.000211,73.07692308
0.008239746,0.000229597,76.92307692
0.004651785,0.000200987,73.07692308
0.008343697,0.000335455,73.07692308
0.004809141,0.000210762,73.07692308
0.008177996,0.000292063,76.92307692
0.005926847,0.00027895,73.07692308
0.006624937,0.000283718,73.07692308
0.004620552,0.000205994,73.07692308
0.00630331,0.000278234,76.92307692
0.004629135,0.000239134,73.07692308
0.006269455,0.00026226,73.07692308
0.004609585,0.00025034,73.07692308
0.006281376,0.000257492,76.92307692
0.006594658,0.000249386,73.07692308
0.007645845,0.000266314,80.76923077
0.004894018,0.000243902,73.07692308
0.00728631,0.000299215,80.76923077
0.004916668,0.00020504,73.07692308
0.007213593,0.000271797,80.76923077
0.004901409,0.000216007,73.07692308
0.007313728,0.000254631,80.76923077
0.007358074,0.000284672,73.07692308
0.008139849,0.000329256,80.76923077
0.004534245,0.000203848,73.07692308
0.007946968,0.000294685,80.76923077
0.004508257,0.000218391,73.07692308
0.007707119,0.000309706,80.76923077
0.004591942,0.000212431,73.07692308
0.007642031,0.000317574,76.92307692
0.008052349,0.000290155,73.07692308
0.009105444,0.000278234,76.92307692
0.004961014,0.000221968,73.07692308
0.008945942,0.000238895,76.92307692
0.004800558,0.000257254,73.07692308
0.008948803,0.000255585,73.07692308
0.004907608,0.000205994,73.07692308
0.008978128,0.00026226,76.92307692
0.022728682,0.000346899,73.07692308
0.025010586,0.000393867,73.07692308
0.022866011,0.0003438,73.07692308
0.025180101,0.000422716,73.07692308
0.022809267,0.000361681,73.07692308
0.025043488,0.000399113,76.92307692
0.022814751,0.000324965,73.07692308
0.025085926,0.000375271,80.76923077
0.023922205,0.000401735,73.07692308
0.025993586,0.000391006,73.07692308
0.023610592,0.000334024,73.07692308
0.026019812,0.000384331,76.92307692
0.023631811,0.000346422,73.07692308
0.025862217,0.000394344,76.92307692
0.023634434,0.000346899,73.07692308
0.026247501,0.000417709,84.61538462
0.022917747,0.000362158,73.07692308
0.024676323,0.000392199,73.07692308
0.023397446,0.000359535,73.07692308
0.024871588,0.000405788,84.61538462
0.023109436,0.000371456,73.07692308
0.024857044,0.000401735,73.07692308
0.023995638,0.000378847,73.07692308
0.024921894,0.000406027,84.61538462
0.023263216,0.000343323,73.07692308
0.025256157,0.000395298,73.07692308
0.02375102,0.000378609,73.07692308
0.025680065,0.00039649,84.61538462
0.023288727,0.00034833,73.07692308
0.025543451,0.000407457,73.07692308
0.024182558,0.000342369,73.07692308
0.025607109,0.000393391,84.61538462
0.023192644,0.000368595,73.07692308
0.025300503,0.000388145,73.07692308
0.02316761,0.000356674,73.07692308
0.025562525,0.000393629,73.07692308
0.023080826,0.00033927,73.07692308
0.025434971,0.000393152,76.92307692
0.02316165,0.000332594,73.07692308
0.025470972,0.000378132,80.76923077
0.023730993,0.000320673,73.07692308
0.02590847,0.00036335,73.07692308
0.023710966,0.000310183,73.07692308
0.026332855,0.000366688,76.92307692
0.023695469,0.000352383,73.07692308
0.026177168,0.00036478,76.92307692
0.023630142,0.000364065,73.07692308
0.026319265,0.000349522,84.61538462
0.022961378,0.00034833,73.07692308
0.025015831,0.000396729,73.07692308
0.023572922,0.000350475,73.07692308
0.025188446,0.000399113,84.61538462
0.023034811,0.000345707,73.07692308
0.024936199,0.000393629,73.07692308
0.023962259,0.000352859,73.07692308
0.025225401,0.000374794,84.61538462
0.02320981,0.000379801,73.07692308
0.025846958,0.000439882,73.07692308
0.023826122,0.000374079,73.07692308
0.026027918,0.000413656,84.61538462
0.023591518,0.000361443,73.07692308
0.025773764,0.000416279,73.07692308
0.024214268,0.000404596,73.07692308
0.025985003,0.000384808,84.61538462
0.025303841,0.000395536,73.07692308
0.025287628,0.000387192,73.07692308
0.023049831,0.000319242,73.07692308
0.025431156,0.000374079,76.92307692
0.02306509,0.00036478,73.07692308
0.025428057,0.000446796,73.07692308
0.023179293,0.000379086,73.07692308
0.025479555,0.000406027,76.92307692
0.025938272,0.000379562,73.07692308
0.026064634,0.000376225,76.92307692
0.023678541,0.000341177,73.07692308
0.026068449,0.000395775,76.92307692
0.02359581,0.000370979,73.07692308
0.0258708,0.000361681,76.92307692
0.023689032,0.000344276,73.07692308
0.026190758,0.000384808,76.92307692
0.024760962,0.000421524,73.07692308
0.025004387,0.000373125,84.61538462
0.02299881,0.000360727,73.07692308
0.025097132,0.000424147,84.61538462
0.022680998,0.0003407,73.07692308
0.024983168,0.000361681,84.61538462
0.022781134,0.000344992,73.07692308
0.02485323,0.0003829,84.61538462
0.025285482,0.000372887,73.07692308
0.025227308,0.000376701,84.61538462
0.023546696,0.000376225,73.07692308
0.025437355,0.000386715,84.61538462
0.023460627,0.000378609,73.07692308
0.025673628,0.000373125,84.61538462
0.023592472,0.000342846,73.07692308
0.025532961,0.000367403,84.61538462
0.025527954,0.000398397,73.07692308
0.025477648,0.000389576,73.07692308
0.023402452,0.000363588,73.07692308
0.025956631,0.000411272,76.92307692
0.023427248,0.000418186,73.07692308
0.02605772,0.000395298,73.07692308
0.02302599,0.000353575,73.07692308
0.025671721,0.000383139,76.92307692
0.025842905,0.000426292,73.07692308
0.026293516,0.00040555,76.92307692
0.024145126,0.000355005,73.07692308
0.026326418,0.000382423,76.92307692
0.023902416,0.000344753,73.07692308
0.026273012,0.000375986,76.92307692
0.023788691,0.000338554,73.07692308
0.026362896,0.000375509,76.92307692
0.024896145,0.000386477,73.07692308
0.03099227,0.000399113,84.61538462
0.024487495,0.000351429,73.07692308
0.02513814,0.000382423,84.61538462
0.022827625,0.000328302,73.07692308
0.02492094,0.000361919,84.61538462
0.023008823,0.000336409,73.07692308
0.025021791,0.00034523,84.61538462
0.025643826,0.000327349,73.07692308
0.025638819,0.000326395,84.61538462
0.023732901,0.000307083,73.07692308
0.025768518,0.000347376,84.61538462
0.023355484,0.000384331,73.07692308
0.025516272,0.000344992,84.61538462
0.023824453,0.00030899,73.07692308
0.02576685,0.000349283,84.61538462
0.024042368,0.000349522,73.07692308
0.03471446,0.000464916,73.07692308
0.022874594,0.000346661,73.07692308
0.034310818,0.000431776,76.92307692
0.022848368,0.000329494,73.07692308
0.035373688,0.000463486,76.92307692
0.023089886,0.000345707,73.07692308
0.03608036,0.000465155,73.07692308
0.024272442,0.000320196,73.07692308
0.035429001,0.000435114,69.23076923
0.023848295,0.000355244,73.07692308
0.036481619,0.00043416,76.92307692
0.02369523,0.000351906,73.07692308
0.036605597,0.000467539,76.92307692
0.023640633,0.000350714,73.07692308
0.037806273,0.000464201,80.76923077
0.025522232,0.000382423,73.07692308
0.037801027,0.000455379,76.92307692
0.024955034,0.000347137,73.07692308
0.032099009,0.000401974,80.76923077
0.024411917,0.00036335,73.07692308
0.042576313,0.000548601,76.92307692
0.026566744,0.00036478,73.07692308
0.03783083,0.000415325,80.76923077
0.025865078,0.000361204,73.07692308
0.038152933,0.000422001,76.92307692
0.024868965,0.000303745,73.07692308
0.037548304,0.00037241,80.76923077
0.025872469,0.00030899,73.07692308
0.042581797,0.00046587,80.76923077
0.026542425,0.000342846,73.07692308
0.035706997,0.000413895,80.76923077
0.024307251,0.000332117,73.07692308
0.034461975,0.00043726,73.07692308
0.022872448,0.000365496,73.07692308
0.034483671,0.000425816,76.92307692
0.022822618,0.000300884,73.07692308
0.035379648,0.000455856,76.92307692
0.022779226,0.000310421,73.07692308
0.036207438,0.000427723,73.07692308
0.024725676,0.000369549,73.07692308
0.035259962,0.000448704,69.23076923
0.023855686,0.000352144,73.07692308
0.044184208,0.000441313,76.92307692
0.023895979,0.000291824,73.07692308
0.0365417,0.000402212,76.92307692
0.023696184,0.00030899,73.07692308
0.038130045,0.000487089,80.76923077
0.025434732,0.000350237,73.07692308
0.042935371,0.000459194,76.92307692
0.027965546,0.000345469,73.07692308
0.032804966,0.00038147,80.76923077
0.024143219,0.000297308,73.07692308
0.042402983,0.000492811,76.92307692
0.026680708,0.000335693,73.07692308
0.037888765,0.000431776,80.76923077
0.025832653,0.000353098,73.07692308
0.038733959,0.000423193,76.92307692
0.025618792,0.000335693,73.07692308
0.031986952,0.000392914,80.76923077
0.024898767,0.000368118,73.07692308
0.043195724,0.000502348,80.76923077
0.026840925,0.0003438,73.07692308
0.035843849,0.000415087,80.76923077
0.036630154,0.000464201,73.07692308
0.043858528,0.000470161,73.07692308
0.02312994,0.000321865,73.07692308
0.039536238,0.000446796,73.07692308
0.023159027,0.000273943,73.07692308
0.039824486,0.00044775,73.07692308
0.023112774,0.000275373,73.07692308
0.038012266,0.000461578,76.92307692
0.037995815,0.000458241,73.07692308
0.046169043,0.000525236,80.76923077
0.023651838,0.000285625,73.07692308
0.04139185,0.000461102,80.76923077
0.023749113,0.000356436,73.07692308
0.041050673,0.000452995,80.76923077
0.02378273,0.00033474,73.07692308
0.040436983,0.000435114,80.76923077
0.05116415,0.000554085,73.07692308
0.05666995,0.000578403,80.76923077
0.022647381,0.00033021,73.07692308
0.053498983,0.000504971,80.76923077
0.022651434,0.000277996,73.07692308
0.053391695,0.000497818,80.76923077
0.022637606,0.000304699,73.07692308
0.050673246,0.000475407,76.92307692
0.049029827,0.000415564,73.07692308
0.056940079,0.000417233,76.92307692
0.023194075,0.000313997,73.07692308
0.055859327,0.000419378,76.92307692
0.023140907,0.000327349,73.07692308
0.056428671,0.00041151,73.07692308
0.023153782,0.000340462,73.07692308
0.055419445,0.000408888,76.92307692
0.037260294,0.000481129,73.07692308
0.044058561,0.00047493,73.07692308
0.023189783,0.000318289,73.07692308
0.039749861,0.000441313,73.07692308
0.023133516,0.000317574,73.07692308
0.040599346,0.000472784,73.07692308
0.023286104,0.000288963,73.07692308
0.038594961,0.000464678,76.92307692
0.038584709,0.000459433,73.07692308
0.046941519,0.000473499,80.76923077
0.024196386,0.000284433,73.07692308
0.041976929,0.000415802,80.76923077
0.024153233,0.00028491,73.07692308
0.041553259,0.000455618,80.76923077
0.024011374,0.00028348,73.07692308
0.040818453,0.000448465,80.76923077
0.051637888,0.000530481,73.07692308
0.057412386,0.000553131,80.76923077
0.023067713,0.000319004,73.07692308
0.054406166,0.000556946,80.76923077
0.022852421,0.000309944,73.07692308
0.054014921,0.000488758,80.76923077
0.023205519,0.00031352,73.07692308
0.051014185,0.000481367,76.92307692
0.050260544,0.000431776,73.07692308
0.057714224,0.000419378,76.92307692
0.023703814,0.000356197,73.07692308
0.057486534,0.000430584,76.92307692
0.023542166,0.000317335,73.07692308
0.057785511,0.000444174,73.07692308
0.023700476,0.000355959,73.07692308
0.056952477,0.000448227,76.92307692
0.012025356,0.000281334,73.07692308
0.013067484,0.000319958,73.07692308
0.011862278,0.000258446,73.07692308
0.013005495,0.000277519,76.92307692
0.011846304,0.000242472,73.07692308
0.012885809,0.000279665,76.92307692
0.011794329,0.000260115,73.07692308
