train_time,test_time,accuracy
698.1503153,10.99179792,81.80869928
698.1437631,11.26117325,81.80869928
670.3544996,10.37168217,81.95994576
626.9561281,10.49333167,81.95994576
665.7452319,10.39270473,81.79305309
666.4797833,10.45849538,81.79305309
664.8141184,10.27436256,82.02253051
670.7250538,10.43319058,82.02253051
252.2434552,10.82101583,79.76426411
294.0574172,10.78619933,79.76426411
295.9874964,10.30952334,79.88421821
295.841501,10.19045472,79.88421821
294.0038285,10.37605143,79.7799103
293.7362761,10.47078705,79.7799103
295.43273,10.25047183,79.93115677
297.637532,10.15337014,79.93115677
518.6220186,10.1732986,80.45791176
476.5164399,9.865693569,80.45791176
521.4213965,9.453466892,80.83863565
521.1499374,9.157200098,80.83863565
515.018266,9.226019621,80.28580369
516.2915244,9.045324326,80.28580369
522.480866,9.174917936,80.73954313
480.1410971,9.097605944,80.73954313
390.7344649,11.60127902,80.43705017
391.4289286,11.19157362,80.43705017
372.6211233,10.75845146,80.42140398
372.5401363,10.68375015,80.42140398
372.1104093,10.86910439,80.29623448
371.5738823,10.59908128,80.29623448
371.4079165,10.61369133,80.37446542
329.1611879,10.61556935,80.37446542
701.3231993,11.04877782,81.80869928
698.0121517,11.63991261,81.80869928
669.1609981,10.21038795,81.95994576
669.1997519,10.29456449,81.95994576
630.210269,10.43716049,81.79305309
668.5245824,10.41578841,81.79305309
667.8940425,10.41109848,82.02253051
668.8258631,10.10888648,82.02253051
297.847224,10.74529648,79.76426411
299.0243936,11.03301597,79.76426411
258.7484231,10.34584069,79.88421821
301.1256306,10.17553377,79.88421821
296.7413471,10.47333813,79.7799103
297.3681586,10.55840445,79.7799103
298.8833585,10.14488912,79.93115677
300.4942358,10.37975359,79.93115677
523.138499,9.760930538,80.45791176
492.4495344,3.163950443,80.45791176
527.4090769,9.447178602,80.83863565
529.2025895,9.384634733,80.83863565
523.6722934,9.046990395,80.28580369
521.6524136,9.327999115,80.28580369
529.2397823,9.183488846,80.73954313
529.4017158,9.177734375,80.73954313
348.8717699,11.03233194,72.56180244
391.5277789,10.82920551,72.56180244
374.3663955,10.35835028,72.38447898
373.4310732,10.35583544,72.38447898
380.7919645,10.62872338,72.25930948
380.1484783,10.64018464,72.25930948
373.459028,10.23649144,72.02983206
372.35007,4.427586079,72.02983206
674.4098752,9.844032049,73.12506519
713.1365404,9.761801958,73.12506519
668.6107929,8.089740038,72.95817253
667.0412626,8.268431902,72.95817253
642.2920184,8.714116573,72.85908
683.6333916,8.876440525,72.85908
666.7886162,8.124413967,72.77563367
665.69699,8.266303539,72.77563367
305.5424709,22.91079617,72.69740273
331.4508209,10.96643353,72.69740273
246.9529467,10.16406941,72.50443309
290.4983876,10.01913643,72.50443309
290.0149746,10.57474113,72.4835715
289.6899476,10.55060267,72.4835715
289.6870391,10.02216482,72.34797121
289.1419554,10.089921,72.34797121
527.0189316,9.180455685,72.59831021
526.283601,9.149729729,72.59831021
473.4697282,7.159805059,72.72347971
515.1045301,6.904790401,72.72347971
516.0033827,7.738690376,72.6139564
515.5501268,7.914619207,72.6139564
515.2602208,7.22303915,72.59309482
514.5990248,7.130409241,72.59309482
354.006789,10.78449464,72.56180244
394.0278809,10.95425534,72.56180244
376.3231101,10.62893963,72.38447898
375.7431881,10.23997474,72.38447898
381.4962678,10.55943608,72.25930948
383.0993328,10.84434819,72.25930948
375.4877377,10.45067692,72.02983206
375.110059,10.20863104,72.02983206
671.2126403,9.778740883,73.12506519
713.8370149,9.569200039,73.12506519
671.0493612,8.065799236,72.95817253
672.5369585,8.138756752,72.95817253
646.898169,9.199932575,72.85908
688.9988492,8.981795311,72.85908
672.7803369,8.243918419,72.77563367
670.327004,8.143265247,72.77563367
297.7051635,10.98768401,72.69740273
298.6741011,11.18923688,72.69740273
294.0390604,10.40806532,72.50443309
251.8680208,10.02016306,72.50443309
292.9839585,10.33182883,72.4835715
294.2844625,10.98344326,72.4835715
293.2850444,9.948497295,72.34797121
292.7700548,9.936341286,72.34797121
534.4777889,9.528890848,72.59831021
529.781842,8.859648466,72.59831021
495.9674788,1.750851154,72.72347971
